zipCode;type;name;nmls;url;extractFile;status;website;email;phone
7002;company;NEXA Mortgage, LLC;1660690;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1660690;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07002/COMPANY/COMPANY_1660690.html;processed;-www.crofootloans.com, -www.gwenntanvas.com, -www.karifloresnexamortgageconsultant.com, web.facebook.com/itsnevinhomeloans/?ref=pages_you_manage&_rdc=1&_rdr, www. shelleymcreynolds.com, www..facebook.com/people/The-Patriot-Team-powered-by-NEXA-Mortgage-LLC-Nmls2157919/100070009969498, www.1003originator.com, www.11000isyoursnow.com, www.1stphasemortgage.com, www.2aloans.com, www.2moreprofits.us/index.php/elementor-222/, www.30dayhomeloans.com/, www.4flloans.com/, www.4ncloans.com/, www.7jfinancial.com, www.aacosta.mloboss.com/mlo, www.aaronmayoloans.com, www.aaronschaler.com/, www.aaronwebbloans.com/home-new, www.about.me/homeloansbyshay, www.acesinatra.com, www.adamkarcz.com/, www.adamkarcz.com/karcz-lending-team, www.advancedlendingprofessionals.com/?fbclid=IwY2xjawEQlxBleHRuA2FlbQIxMAABHVutczA1IoNoQE6StQX5Jm2sY8us_0lWkWh_BdbWMFZzIN9HB369-, www.advancedlendingprofessionals.com/homepage, www.ajloansbyadrienne.com, www.al-gray.com/, www.alexandereasymortgage.com, www.alexandereasymortgage.com/, www.alexandriaware.themortgagecalculator.co, www.alexwoods.loans/, www.alialston.com/, www.alignable.com/atascadero-ca/pete-savino-iii-powered-by-nexa-mortgage-inc-nmls-1660690, www.alignable.com/chandler-az/macey-bonner-nexa-mortgage-nmls-2310073, www.alignable.com/chandler-az/nexa-mortgage-llc-loan-officer-nmls-2091143, www.alignable.com/chandler-az/shanna-frazer-mortgage-loan-originator-at-nexa-mortgage-nmls-1327399, www.alignable.com/deer-park-tx/gregmlo, www.alignable.com/fort-pierce-fl/pure-mortgage-solutions-empowered-by-nexa-mortgage-llc, www.alignable.com/frisco-tx/kevin-lim, www.alignable.com/havertown-pa/cp-mortgage-team-empowered-by-nexa-mortgage-llc, www.alignable.com/idaho-falls-id/allstar-homes-realty-inc, www.alignable.com/mustang-ok/loans-with-chas., www.alignable.com/naperville-il/md-home-mortgages-nexa-mortgage-llc, www.alignable.com/orlando-fl/eliud-gautier-nmls-id-390719, www.alignable.com/pea-ridge-ar/john-s-lasater-nmls-607994, www.alignable.com/pompano-beach-fl/crosscountry-mortgage-jim-blackburn-team-nmls-1072866, www.alignable.com/san-antonio-tx/mortgages-with-margaret-nexa-nmls-2280360, www.alignable.com/seattle-wa/nexa-mortgage-llc, www.alignable.com/seattle-wa/nexa-mortgage-llc, www.alignable.com/walled-lake-mi/loansbyguy-com, www.alignable.com/warminster-pa/young-kwon-lending-group-powered-by-nexa-mortgage-llc, www.alignable.com/woodbury-mn/nexa-mortgage-llc-infinite-team-mortgage-advisor-nmls-328679, www.allenhomeloan.com/homepage, www.alliancelendinggroup.com, www.allmortgages.net, www.allsetwithisabel.com/homepage/, www.allstarhomesrealty.com/mortgage-application, www.aloanwithlove.com, www.alslending.com, www.alyssatheloanofficer.com/, www.amberbrokersloans.com, www.ambersegura.com/, www.americashomechoice.com, www.ameripoint.us, www.amfhomeloans.com/, www.amranhomeloans.com/, www.amyeddymortgageloans.com, www.amyelizabethbird.com, www.amygiuntalo.com, www.ana2homelending.com, www.andreaclosesloans.com, www.andremoser.com/, www.andrewchittendenmortgage.com, www.andrewtempleman-gonzalez.com/, www.andylugolending.com, www.AnnaUriegas.com, www.anthonygallup.com, www.antoinettebecht.themortgagecalculator.co/, www.anymortgage.co/, www.ao-loanguy.com/, www.aohomeloans.com, www.aortizloans.com/, www.applyforamortgagenow.com, www.applywithbee.com/, www.applywithiggy.com, www.applywithjoshculver.com/, www.applywithkelvin.com/, www.applywithmg3.com/, www.approvedbyamy.com/, www.approvedbycharles.com/, www.approvedwithcharles.com, www.aprilliberty.com/, www.aquinocapitalgroup.com, www.arb.mloboss.com, www.artnava.com/, www.aryan.mloboss.com/, www.asantiagoloanofficer.com, www.asaploanz.com/, www.ashleyblantonhomeloans.com/licensing/, www.ashurbenjamin.com, www.ashurbenjamin.com/23-2, www.asmfloans.com/, www.athenarogersmortgageteam.com, www.atlantamortgageshop.com/, www.aubreyhomeloans.com, www.augusthomeloans.com, www.austinzittel.com, www.autrydouglas.com/, www.autrydouglasmortgage.com/, www.awmortgageguy.com;mkortas@nexamortgage.com;602-344-9333
7002;company;CMG Mortgage, Inc.;1820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1820;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07002/COMPANY/COMPANY_1820.html;processed;www.aioloan.com, www.cmgfi.com, www.cmghomeloans.com, www.homefundit.com;licensing@cmgfi.com;925-983-3000
7002;company;NATIONS LENDING CORPORATION;32416;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/32416;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07002/COMPANY/COMPANY_32416.html;processed;https://smartloanadvocate.com/, nationsapp.com, NationsBranch.com, NationsLending.com, NationsLendingCorp.com, NLCLoans.com, www.easttexaslending.com;nlclicensemgt@nlcloans.com;440-809-8740
7010;company;Imperium Mortgage Services LLC;2585334;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2585334;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07010/COMPANY/COMPANY_2585334.html;processed;www.imperiumms.com;mohamed@imperiumms.com;201-228-0432
7010;company;A-M-S Mortgage Services, Inc.;20843;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/20843;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07010/COMPANY/COMPANY_20843.html;processed;www.amsmtg.com;mkovary@amsmtg.com;973-344-9090
7010;company;Paramount Residential Mortgage Group, Inc.;75243;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/75243;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07010/COMPANY/COMPANY_75243.html;processed;www.prmg.net;licensing@prmg.net;951-278-0000
7013;company;Legacy Mortgage Group Inc;2533102;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2533102;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07013/COMPANY/COMPANY_2533102.html;processed;https://legacymortgagegroupinc.com/;bradhabe215@gmail.com;201-983-2366
7013;company;Keypoint Mortgage, LLC;298422;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/298422;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07013/COMPANY/COMPANY_298422.html;processed;www.keypointmortgage.com;189fax@gmail.com;201-998-9050
7018;company;East Orange VA Hospital Federal Credit Union;1932422;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1932422;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07018/COMPANY/COMPANY_1932422.html;processed;;eovahfcu@verizon.net;973-672-2073
7012;company;Funding Resources Mortgage Corporation;24675;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/24675;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_24675.html;processed;www.FundingRMC.com;ekrieger@fundingrmc.com;973-249-7878
7012;company;RDM Capital Funding LLC;2468779;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2468779;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_2468779.html;processed;www.fintap.com;eyang@fintap.com;(877) 667-4647
7012;company;The New Vision Mortgage, LLC;70861;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/70861;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_70861.html;processed;Not provided;processing@tnvm.net;973-773-7770
7012;company;Nova UA Federal Credit Union;643545;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/643545;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_643545.html;processed;;val.bogattchouk@novafcu.com;973-471-0700x112
7012;company;Rocket Mortgage, LLC;3030;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3030;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_3030.html;processed;rocket.com/mortgage, www.rocketmortgage.com, www.ThatsMyMortgage.com;TariaMorris@rocketmortgage.com;313-373-4564
7012;company;State Farm Bank, F.S.B.;139716;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/139716;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_139716.html;processed;statefarm.com;roger.bainbridge.lvei@statefarm.com;309-766-9810
7012;company;The Newfinity Group INC.;1192844;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1192844;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07012/COMPANY/COMPANY_1192844.html;processed;https://www.newfinitygroup.com/;steven@newfinitygroup.com;732-814-2060
7011;company;Family First Funding LLC;810371;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/810371;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_810371.html;processed;familyfirstreverse.com, www.fam1fund.com;ggillen@fam1fund.com;732-505-4600
7011;company;Nationwide Mortgage Bankers, Inc.;819382;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/819382;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_819382.html;processed;nmbhome.com, nmbnow.com, www.Americasahomeloans.com, www.nationwidemortgagebankers.com;kherron@nmbnow.com;833-700-8884
7011;company;United Mortgage Corp.;1330;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1330;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_1330.html;processed;https://umcportal.unitedmortgage.com, www.unitedfaithmortgage.com, WWW.UNITEDMORTGAGE.COM;licensingcompliance@unitedmortgage.com;631-724-7070
7011;company;CrossCountry Mortgage, LLC;3029;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3029;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_3029.html;processed;www.ccm.com, www.crosscountrymortgage.com, www.myccmortgage.com;Ashley.Cook@ccm.com;440-845-3700
7011;company;Panorama Mortgage Group, LLC;133739;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/133739;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_133739.html;processed;https://panorama.loanadministration.com/panorama/#/login, https://www.lonepeaklending.com/, www.goalterra.com, www.myhomelegacy.com, www.panoramamortgage.com, www.pmgllc.com;license@goalterra.com;702-588-5430
7011;company;RealFi Home Funding Corp.;34973;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/34973;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07011/COMPANY/COMPANY_34973.html;processed;www.203k-mortgage.com, www.gorhf.com, www.mortgagepa.com, www.mortgagesforchampions.com, www.myrhfloan.net, www.reversemortgagepa.com, www.rhfunding.com, www.rhfwholesale.com, www.visionsreversemortgage.com;compliance@rhfunding.com;914-923-4300
7020;company;Aura Home Loans Inc.;1443838;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1443838;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07020/COMPANY/COMPANY_1443838.html;processed;http://www.aurahomeloans.com;aurahomeloans@gmail.com;973-610-3515
7020;company;Mariner's Bank;740688;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/740688;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07020/COMPANY/COMPANY_740688.html;processed;;agoncalves@marinersbk.com;201-289-8576
7020;company;Cardinal Financial Company, Limited Partnership;66247;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/66247;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07020/COMPANY/COMPANY_66247.html;processed;cf.loans, https://primoloans.com, online.cardinalfinancial.com, www.cardinalfinancial.com, www.peopleshomeequity.com, www.sebonic.com;compliance@cardinalfinancial.com;855-561-4944
7020;company;New American Funding, LLC;6606;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/6606;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07020/COMPANY/COMPANY_6606.html;processed;newamericanfundingheloc.com, www.newamericanfunding.com;NAFHelp.Licensing@nafinc.com;800-450-2010
7023;company;First Community Mortgage, Inc.;629700;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/629700;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07023/COMPANY/COMPANY_629700.html;processed;https://amortgageboutique.com/, https://twitter.com/go_fcm, www.facebook.com/FirstCommunityMortgage/, www.fcmpartners.com, www.firstcommunitymortgage.com, www.instagram.com/gofcm, www.linkedin.com/company/first-community-mortgage-inc-/, www.theemployerofchoice.net;fcmnmls@fcmhomeloans.com;615-896-4141
7027;company;Carnegie Mortgage Partners, LLC;2365337;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2365337;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07027/COMPANY/COMPANY_2365337.html;processed;carnegiemortgagepartners.com;licensing@newrez.com;609-238-5242
7004;company;AMERIPRIME HOME LOANS LLC;2354728;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2354728;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_2354728.html;processed;Not provided;Nick@ameriprimehomeloans.com;862-343-5001
7004;company;Advanced Recovery Group, LLC;2627363;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2627363;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_2627363.html;processed;https://advancedrecoverygroup.com/;sreyna@advancedrecoverygroup.com;877-464-8470
7004;company;CREDIT BUREAU OF NAPA COUNTY, INC.;937361;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/937361;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_937361.html;processed;www.chaserec.com;jrstead@chaserec.com;800-540-7336
7004;company;Forward Mortgage, L.L.C.;1626839;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1626839;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_1626839.html;processed;Not provided;chrisd@forwardmtg.com;973-264-4922
7004;company;High Quality Mortgage, LLC;1253330;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1253330;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_1253330.html;processed;www.hqmloans.com;mdibrino@hqmloans.com;973-339-7401
7004;company;Kearny Bank;401080;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/401080;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_401080.html;processed;;stopley@kearnybank.com;973-244-4521
7004;company;WALL STREET FINANCIAL GROUP LLC;960150;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/960150;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_960150.html;processed;Not provided;ts.m@me.com;973-227-6000
7004;company;Capital First Mortgage, L.L.C.;1941208;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1941208;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_1941208.html;processed;Not provided;fred@capitalfirstmtg.com;201-247-7030
7004;company;Polish & Slavic Federal Credit Union;460285;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/460285;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_460285.html;processed;;Not provided;973-808-3240
7004;company;Patriot Mortgage LLC;1248884;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1248884;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_1248884.html;processed;www.patriotmortgage4u.com, www.patriotmortgagellc.com;patriotmortgagellc@gmail.com;732-409-7779
7004;company;Wells Fargo Clearing Services, LLC;2234;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2234;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_2234.html;processed;www.wellsfargoadvisors.com;chris.ragsdale@wellsfargoadvisors.com;314-875-3294
7004;company;American Neighborhood Mortgage Acceptance Company LLC;338923;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/338923;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_338923.html;processed;www.annie-mac.com;licensing@annie-mac.com;866-312-6682
7004;company;First Guaranty Mortgage Corporation;2917;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2917;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_2917.html;processed;Not provided;julie.john@fgmc.com;469-430-9612
7004;company;INDEPENDENCE HOME MORTGAGE CORP.;122142;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/122142;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_122142.html;processed;www.independencehomemortgage.com;dougl@ihmtg.com;215-798-3603
7004;company;think one mortgage inc;125182;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/125182;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07004/COMPANY/COMPANY_125182.html;processed;www.thinkmtg.com;afocca@thinkmtg.com;800-955-1677
7026;company;Mortgage Unlimited, L.L.C.;398024;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/398024;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07026/COMPANY/COMPANY_398024.html;processed;Not provided;Accounting@mortgageunlimited.com;973-478-8444
7026;company;American Financial Network, Inc.;237341;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/237341;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07026/COMPANY/COMPANY_237341.html;processed;www.afncorp.com;jessiegener@afncorp.com;714-831-4000
7026;company;BANCASA MORTGAGE CORPORATION;1918876;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1918876;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07026/COMPANY/COMPANY_1918876.html;processed;www.bancasamortgage.com;pedro@bancasaloans.com;732-442-0715
7026;company;Everett Financial, Inc.;2129;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2129;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07026/COMPANY/COMPANY_2129.html;processed;supremelendingnewyork.com, supremelendingny.com, supremelendingnyc.com, supremelendingnyregion.com, www.supremelending.com;licensing@supremelending.com;214-340-5225
7032;company;Schuyler Savings Bank;507571;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/507571;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/new_jersey/07032/COMPANY/COMPANY_507571.html;processed;;alberto.a@schuylersavings.com;201-991-0001
