zipCode;type;name;nmls;url;extractFile;status;website;email;phone
20007;company;Gabriel Inc;1251991;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1251991;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1251991.html;processed;www.potomacwines.com/;potomacwines@gmail.com;202-333-2847
20007;company;JT Holding LLC;186895;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/186895;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_186895.html;processed;www.metcity.net;danderson@metcity.net;202-965-2800 x 0
20007;company;Till Resident Finance LLC;1817757;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1817757;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1817757.html;processed;www.hellotill.com;legal@hellotill.com;612-804-0023
20007;company;Hoya Federal Credit Union;1124523;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1124523;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1124523.html;processed;;hoyafcu@georgetown.edu;202-687-4841
20007;company;Maryland ATM Services LLC;1858203;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1858203;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1858203.html;processed;www.marylandatm.com;info@marylandatm.com;800-908-5318
20007;company;Encompass Lending Group, LP.;292897;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/292897;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_292897.html;processed;www.cornerstonefirst.com, www.encompasslending.com;compliance@encompasslending.com;281-693-5363
20007;company;ACFN OF WASHINGTON LLC;1883788;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1883788;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1883788.html;processed;Not provided;tarekaburish@gmail.com;7034593773
20007;company;First Home Mortgage Corporation;71603;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/71603;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_71603.html;processed;www.firsthome.com;jdorr@firsthome.com;410-933-3100x1071
20007;company;NAI Saturn Eastern LLC;1256035;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1256035;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1256035.html;processed;Safeway.com;legallicensing.team@cscglobal.com;630-948-6010
20007;company;Star Financial Services, Inc;1633510;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1633510;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20007/COMPANY/COMPANY_1633510.html;processed;www.gowithstar.com;compliance@gowithstar.com;443-561-9841
20005;company;Advance Mortgage Services,LLC;2006558;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2006558;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_2006558.html;processed;Not provided;lorraine@advancemortgageservices.com;202-361-8700
20005;company;CapitalKey Mortgage LLC;2472499;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2472499;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_2472499.html;processed;https://www.introlendcapitalmortgage.com/;margaretbabb.icm@gmail.com;240-460-4007
20005;company;MAHIL CORPORATION;1247871;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1247871;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_1247871.html;processed;A1WINESLIQUOR.COM;A1WINES@HOTMAIL.COM;202-216-9463
20005;company;Monex Inc.;910436;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/910436;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_910436.html;processed;www.monexusa.com;jjenter@monexusa.com;800-834-2497
20005;company;National Network to End Domestic Violence Inc.;1704765;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1704765;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_1704765.html;processed;www.nnedv.org;EJ@nnedv.org;202-543-5566
20005;company;Atlantic Coast Mortgage, LLC;643114;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/643114;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_643114.html;processed;https://www.atlanticcoastmortgage.com/;NMLS@acmllc.com;703-592-6235
20005;company;Homespire Mortgage Corporation;183215;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/183215;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_183215.html;processed;www.homespiremortgage.com;licensing@homespiremortgage.com;301-956-2900
20005;company;Intercoastal Mortgage, LLC;56323;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/56323;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_56323.html;processed;https://intercoastalmortgage.com/, www.BurrussTeam.com, www.chrisfielding.com, www.estenger.mvbmortgage.com, www.MikesMyLender.com, www.nashhockmangroup.com, www.superlendingteam.com, www.TeamHamandi.com, www.thebarefootlender.com, www.TheMyaGroup.com;licensing@icmtg.com;703-449-6800
20005;company;KSJ Enterprises, Inc.;2458559;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2458559;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_2458559.html;processed;https://www.resolutelendinggroup.com/;Kspinnerjr@gmail.com;202-497-3333
20005;company;Potomac Mortgage Group, Inc.;181319;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/181319;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_181319.html;processed;www.mvbmortgage.com;edean@mvbmortgage.com;571-266-6500
20005;company;Caliber Home Loans, Inc.;15622;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/15622;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_15622.html;processed;http://dianamacfarlane.com/, www.caliberhomeloans.com, www.calibermilitarylending.com, www.caliberportfoliolending.com, www.caliberwholesale.com, www.linkedin.com/company/caliber-home-loans;shantay.griffin@caliberhomeloans.com;866-317-2347
20005;company;Gold Star Mortgage Financial Group, Corporation;3446;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3446;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_3446.html;processed;www.goldstarfinancial.com;bwebley@goldstarfinancial.com;734-669-3335
20005;company;McLean Mortgage Corporation;99665;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/99665;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_99665.html;processed;www.mcleanmortgage.com;dzoller@mcleanmortgage.com;703-738-0910
20005;company;NewRez LLC;3013;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3013;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_3013.html;processed;www.newrez.com, www.newrezcorrespondent.com, www.newrezwholesale.com, www.shellpointmtg.com;smsp@newrez.com;864-312-3693
20005;company;Primary Residential Mortgage, Inc.;3094;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3094;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20005/COMPANY/COMPANY_3094.html;processed;Bobbiedyer.com, bulldoghomeloans.com, dashhomeloans.com, Dyermortgagegroup.com, Dyermtg.com, ernieshomeloans.com, lowtility.com, mavenhomeloan.com, primeres.com, primeres.com/boise, primeres.com/emenchaca, primeres.com/meridian, primeres.com/rgresham, primeres.com/rich.johnson, primeres.com/wtischler, primeresnw.com, PRMI, prmihome.com, prmisolar.com, ralphgresham.com, www.primaryresidentialmortgage.com;csummers@primeres.com;800-255-2792x1000190
20003;company;American Legion Kenneth H. Nash Post #8;1902720;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1902720;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1902720.html;processed;www.legiondc8.org;panataz@gmail.com;(202) 543-9163
20003;company;Bhuller's corporation;1271631;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1271631;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1271631.html;processed;Not provided;amarjitbhuller@yahoo.com;202-546-2800
20003;company;Enduring Planet Inc.;2186467;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2186467;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_2186467.html;processed;www.enduringplanet.com;erin@enduringplanet.com;203-767-9957
20003;company;JOHY Corporation;1826644;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1826644;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1826644.html;processed;Not provided;thecornermarket@gmail.com;202-543-1122
20003;company;The National Capital Bank of Washington;663128;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/663128;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_663128.html;processed;;awoodward@ncbwash.com;202-546-8000x6331
20003;company;Transportation Federal Credit Union;498431;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/498431;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_498431.html;processed;;dfauconier@transfcu.org;202-385-6061
20003;company;Access One Solutions, Inc.;1782572;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1782572;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1782572.html;processed;www.accessoneatm.com;heidic@accessoneatm.com;718-492-1671
20003;company;Harris Teeter LLC;1891102;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1891102;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1891102.html;processed;harristeeter.com;mnoblitt@harristeeter.com;704-844-3418
20003;company;Fairway Independent Mortgage Corporation;2289;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2289;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_2289.html;processed;62PLUSHOMEBUYER.COM, home.com, http://aaronvang.com/, http://applywithmichele.com/, http://beckystritt.com/, http://halvorsenhomeloans.com/, http://lorijasicki.com/, http://teamthaxton.net/, http://www.chicagolandmortgage.net/, http://www.danthelendingman.com/, http://www.fairwaylending.com/, http://www.homeloansatfairway.com/, http://www.indyfairway.com/, http://www.jackjonesloans.com/, http://www.jasonstone-loans.com/, http://www.joansergenian.com/, http://www.loansbyjason.com/, http://www.loansbyscott.com/, http://www.loansbytimray.com/, http://www.michaeljfacchini.com/, http://www.mikezillihomeloans.com/, http://www.teamthaxton.com/, http://www.yourwaymortgage.com/, https://www.fairwayfastmortgage.com/, www.bobfairway.com, www.donwatfairway.com, www.EastIdahoHomeLoans.com, www.fairway.com, www.fairwayeric.com, www.fairwayindependentmc.com, www.fairwaymadison.com, www.fairwaymc.com, www.fairwaymortgagecorp.com, www.fairwaynext.com, www.fairwaypoynette.com, www.fairwayreverse.com, www.homefinity.com, www.joanloans.com, www.kevinapproves.com, www.loansbyheather.com, www.loansbymarkk.com, www.loansbymikelenz.com, www.mariejonesteam.com, www.mattbrua.com, www.pullenfairwayhomeloans.com, www.sandylends.com, www.trevorboothfairway.com;licensingcompliance@fairwaymc.com;866-912-4800
20003;company;First County Mortgage, LLC;911170;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/911170;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_911170.html;processed;www.firstcountymortgage.com;Kevin.Walsh@c21nm.com;703-822-2401
20003;company;First Savings Mortgage Corporation;38694;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/38694;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_38694.html;processed;www.applywithfirstsavings.com, www.barbarahaardt.com, www.bracktonpratt.com, www.carlaochs.com, www.carterlends.com, www.danielcarte.com, www.dannyschappell.com, www.dianemantoni.com, www.facebook.com/buschteam, www.facebook.com/firstsavingsmortgage, www.facebook.com/hillarylegrainmortgage, www.facebook.com/pages/haardt-team-at-first-savings-mortgage/1661210827441153, www.facebook.com/pages/voyta-team-at-first-savings-mortgage/457890447662952, www.facebook.com/thad.wisehomeloans, www.firstsavingsmortgage.com, www.grahamsetliff.com, www.greggbusch.biz, www.hillarylegrain.com, www.homeloansbywill.com, www.jonesshirley.com, www.michaeljmurray.net, www.reneevoyta.com, www.rogerbeckman.com, www.thadwise.com, www.twitter.com/dcmortgages, www.twitter.com/firstsavingsmor, www.twitter.com/hillaryplegrain, www.vincelends.com, www.wendysteinberg.com;dalden@firstsavings.com;703-827-4683
20003;company;Greenspoon Marder LLP;2274051;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2274051;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_2274051.html;processed;http://www.equitylandtitle.com/, https://www.theliaisongroup.com/, https://www.valuesmi.com/, www.gmlaw.com, www.gmlawcannabis.com;gerry.greenspoon@gmlaw.com;954-267-8000
20003;company;America Runs on Money LLC;1483199;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1483199;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1483199.html;processed;www.worldatmcompany.com;Valerie@atmsforbusiness.com;202-431-5067
20003;company;Atlantic Bay Mortgage Group, L.L.C.;72043;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/72043;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_72043.html;processed;www.atlanticbay.com, www.mullinixmortgage.com;amandatucker@atlanticbay.com;757-213-1660
20003;company;City Lending Inc.;1045126;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1045126;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1045126.html;processed;josearregoces.com, www.citylendinginc.com, www.financiandotucasa.com/, www.Tucasamicaso.com;jcampodonico@citylendinginc.com;703-239-7711
20003;company;Columbia ATM, Inc.;1822893;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1822893;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1822893.html;processed;Not provided;columbiaservices@earthlink.net;410-485-3700
20003;company;Envoy Mortgage Ltd;6666;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/6666;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_6666.html;processed;www.Envoymortgage.com;licensing@envoymortgage.com;713-977-8005
20003;company;Guaranteed Rate Affinity, LLC;1598647;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1598647;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_1598647.html;processed;GRARate.com;sam.wolling@rate.com;888-844-9888
20003;company;Ruddcore Solutions, LLC;2084352;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2084352;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_2084352.html;processed;Not provided;ruddcoresolutions@gmail.com;917-442-5370
20003;company;Select Lending Services LLC;2027853;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2027853;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_2027853.html;processed;www.selectlendingservices.com;Licensing@selectlendingservices.com;833-475-5626
20003;company;loanDepot.com, LLC;174457;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/174457;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20003/COMPANY/COMPANY_174457.html;processed;www.ldwholesale.com, www.loandepot.com, www.mello.com;licensing@loandepot.com;888-337-6888
20011;company;THREE WAY LIQUORS, INC.;1275509;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1275509;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_1275509.html;processed;SUNNY78@VERIZON.NET;YONGBJUN@GMAIL.COM;202-291-1770
20011;company;YULEES MARKET INC;1913748;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1913748;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_1913748.html;processed;Not provided;leetyu1030@gmail.com;202-882-8705
20011;company;Industrial Bank;488640;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/488640;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_488640.html;processed;;mortgageloans@industrial-bank.com;202-722-2000
20011;company;The Arden Group, LLC;2042976;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2042976;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_2042976.html;processed;Not provided;valerie@atmsforbusiness.com;202-431-5067
20011;company;Populus Financial Group, Inc.;13685;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/13685;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_13685.html;processed;www.acecash.com, www.acecashexpress.com, www.populusfinancial.com;compliance@populusfinancial.com;972-550-5000
20011;company;Wal-Mart Stores East Limited Partnership;903778;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/903778;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20011/COMPANY/COMPANY_903778.html;processed;www.walmart.com;complic@wal-mart.com;479-204-6148
20010;company;Imperial Funding Corp.;20010;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/20010;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20010/COMPANY/COMPANY_20010.html;processed;Not provided;acoutinho74@gmail.com;917-681-3872
20010;company;Fast Cash Inc.;1239919;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1239919;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20010/COMPANY/COMPANY_1239919.html;processed;Not provided;Ramanbrar230@gmail.com;202-726-2794
20010;company;Fast Cashing Inc;2103797;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2103797;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20010/COMPANY/COMPANY_2103797.html;processed;Not provided;Ramanbrar230@gmail.com;571-221-6677
20010;company;Cashex LLC;1873182;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1873182;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/district_of_columbia/20010/COMPANY/COMPANY_1873182.html;processed;www.cashexatm.com;cashexllc@gmail.com;443-351-4780
