zipCode;type;name;nmls;url;extractFile;status;website;email;phone
70006;company;MCNEIL & MEYERS RECEIVABLES MANAGEMENT GROUP, LLC;2310518;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2310518;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_2310518.html;processed;www.mcneilmeyers.com;jhurley@mcneilmeyers.com;504-733-3103
70006;company;Mutual Savings and Loan Association;422209;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/422209;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_422209.html;processed;;mhurley@mutualsavings.com;504-455-2444
70006;company;BARRI MONEY SERVICES, LLC;937962;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/937962;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_937962.html;processed;www.barri.com, www.barrigroup.com;laybaa.sam@dolex.com;713-219-5770
70006;company;Cardinal Financial Company, Limited Partnership;66247;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/66247;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_66247.html;processed;cf.loans, https://primoloans.com, online.cardinalfinancial.com, www.cardinalfinancial.com, www.peopleshomeequity.com, www.sebonic.com;compliance@cardinalfinancial.com;855-561-4944
70006;company;Conn Credit Corporation, Inc.;1561683;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1561683;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_1561683.html;processed;www.conns.com;credit.compliance@conns.com;936-242-4828
70006;company;Conn Credit I, LP.;1561691;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1561691;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_1561691.html;processed;www.conns.com;credit.compliance@conns.com;936-242-4828
70006;company;Movement Mortgage, LLC;39179;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/39179;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70006/COMPANY/COMPANY_39179.html;processed;www.movement.com, www.movementmortgage.com;compliance@movement.com;877-314-1499
70003;company;AJ Holdings of Metairie, LLC;1862095;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1862095;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1862095.html;processed;www.bjspawnshops.com;Chris@bjspawnshops.com;504-456-6374
70003;company;American Thrift & Finance Plan, LLC;257837;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/257837;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_257837.html;processed;www.american-thrift.net;daoatfp@i-55.com;504-822-5470
70003;company;Falcon Mortgage Brokerage LLC;2050050;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2050050;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_2050050.html;processed;Not provided;amy@amyfalcon.com;504-441-8900
70003;company;GO LENDING LLC;2370492;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2370492;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_2370492.html;processed;Not provided;susanpricegeoghegan@gmail.com;504-883-5553
70003;company;Kert LeBlanc Mortgage LLc;2031071;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2031071;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_2031071.html;processed;Not provided;kleb7616@aol.com;504-454-6036
70003;company;SAMMY DISCOUNT MART, LLC;1754510;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1754510;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1754510.html;processed;Not provided;MAIN3708@GMAIL.COM;214-674-3415
70003;company;State-Farm Acceptance Ventures, LLC;2401295;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2401295;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_2401295.html;processed;Not provided;craig@lpnola.com;504-822-5333
70003;company;Xplore Federal Credit Union;402797;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/402797;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_402797.html;processed;;jboudreaux@xplorefcu.com;504-526-2554
70003;company;Cash America, Inc. of Louisiana;954539;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/954539;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_954539.html;processed;www.cashamerica.com;licensing@firstcash.com;817-258-2616
70003;company;EMG ACQUISITION GROUP, LLC;974168;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/974168;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_974168.html;processed;WWW.EASYMONEYNOW.COM;sipock@finfit.com;757-512-5626
70003;company;Populus Financial Group, Inc.;13685;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/13685;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_13685.html;processed;www.acecash.com, www.acecashexpress.com, www.populusfinancial.com;compliance@populusfinancial.com;972-550-5000
70003;company;Advance America, Cash Advance Centers of Louisiana, LLC;936793;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/936793;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_936793.html;processed;www.advanceamerica.net;licensingadmin@advanceamerica.net;888-314-4238
70003;company;Check into Cash of Louisiana, Inc.;977581;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/977581;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_977581.html;processed;www.checkintocash.com, www.loanbyphone.com;licensing@ccfi.com;614-798-5900
70003;company;Louisiana Financial Group, LLC;953292;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/953292;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_953292.html;processed;Not provided;melissa.streeter@phfsgroup.com;636-533-0289
70003;company;OneMain Financial Group, LLC;1339418;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1339418;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1339418.html;processed;www.brightway.onemainfinancial.com, WWW.OMF.COM, www.onemainfinancial.com;terri.baer@omf.com;410-537-9168
70003;company;THE PAWN DEPOT, LLC.;1308047;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1308047;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1308047.html;processed;www.pawndepot.net;CKCEYLAN@GMAIL.COM;504-460-2602
70003;company;WINN DIXIE MONTGOMERY, LLC;1761080;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1761080;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1761080.html;processed;www.bi-lo.com, www.frescoymas.com, www.harveys-supermarkets.com, www.segrocers.com, www.winndixie.com;LICENSEANDPERMITS@SEGROCERS.COM;904-370-5681
70003;company;Wal-Mart Louisiana, LLC;1769137;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1769137;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70003/COMPANY/COMPANY_1769137.html;processed;www.walmart.com;Not provided;479-204-9973
70005;company;Audubon Recovery, L.L.C.;947798;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/947798;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_947798.html;processed;Not provided;blake@oakeslaw.com;504-367-3479
70005;company;BBK Partners, LLC;1433820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1433820;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1433820.html;processed;Not provided;blake@oakeslaw.com;504-367-3479
70005;company;DSVS ENTERPRISE, INC.;1752203;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1752203;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1752203.html;processed;Not provided;dimplesej@aol.com;504-835-8603
70005;company;Good Neighbor Mortgage Services LLC;2021475;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2021475;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_2021475.html;processed;Not provided;nvholmes@bellsouth.net;504-831-0002
70005;company;MRD Lending LLC;2073673;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2073673;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_2073673.html;processed;Not provided;mrdlending@gmail.com;504-342-2290
70005;company;Receivable Recovery Services, LLC;1675893;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1675893;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1675893.html;processed;www.receivablerecovery.com;tabitha.lloyd@receivablerecovery.com;504-837-0116x226
70005;company;DSM Lending, LLC;1737779;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1737779;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1737779.html;processed;Not provided;dan@dsmlending.com;504-372-2115
70005;company;DeLouise Mortgage Services LLC;1983787;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1983787;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1983787.html;processed;Not provided;lukemdelouise@gmail.com;504-941-2545
70005;company;EUREKA HOMESTEAD;411601;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/411601;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_411601.html;processed;;rgonczi@eurekahomestead.com;504-837-0550
70005;company;Fleur De Lis Federal Credit Union;1170203;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1170203;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1170203.html;processed;;rmayfield@fdlfcu.com;504-838-5456x208
70005;company;NEW ORLEANS CLERKS & CHECKERS FCU;822500;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/822500;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_822500.html;processed;;NOCCFCU@BELLSOUTH.NET;504-837-2828
70005;company;NEXA Mortgage, LLC;1660690;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1660690;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1660690.html;processed;-www.crofootloans.com, -www.gwenntanvas.com, -www.karifloresnexamortgageconsultant.com, web.facebook.com/itsnevinhomeloans/?ref=pages_you_manage&_rdc=1&_rdr, www. shelleymcreynolds.com, www..facebook.com/people/The-Patriot-Team-powered-by-NEXA-Mortgage-LLC-Nmls2157919/100070009969498, www.1003originator.com, www.11000isyoursnow.com, www.1stphasemortgage.com, www.2aloans.com, www.2moreprofits.us/index.php/elementor-222/, www.30dayhomeloans.com/, www.4flloans.com/, www.4ncloans.com/, www.7jfinancial.com, www.aacosta.mloboss.com/mlo, www.aaronmayoloans.com, www.aaronschaler.com/, www.aaronwebbloans.com/home-new, www.about.me/homeloansbyshay, www.acesinatra.com, www.adamkarcz.com/, www.adamkarcz.com/karcz-lending-team, www.adrianaloan.com, www.advancedlendingprofessionals.com/?fbclid=IwY2xjawEQlxBleHRuA2FlbQIxMAABHVutczA1IoNoQE6StQX5Jm2sY8us_0lWkWh_BdbWMFZzIN9HB369-, www.advancedlendingprofessionals.com/homepage, www.ajloansbyadrienne.com, www.al-gray.com/, www.alexandereasymortgage.com, www.alexandereasymortgage.com/, www.alexandriaware.themortgagecalculator.co, www.alexwoods.loans/, www.alialston.com/, www.alignable.com/atascadero-ca/pete-savino-iii-powered-by-nexa-mortgage-inc-nmls-1660690, www.alignable.com/chandler-az/macey-bonner-nexa-mortgage-nmls-2310073, www.alignable.com/chandler-az/nexa-mortgage-llc-loan-officer-nmls-2091143, www.alignable.com/chandler-az/shanna-frazer-mortgage-loan-originator-at-nexa-mortgage-nmls-1327399, www.alignable.com/deer-park-tx/gregmlo, www.alignable.com/fort-pierce-fl/pure-mortgage-solutions-empowered-by-nexa-mortgage-llc, www.alignable.com/frisco-tx/kevin-lim, www.alignable.com/havertown-pa/cp-mortgage-team-empowered-by-nexa-mortgage-llc, www.alignable.com/idaho-falls-id/allstar-homes-realty-inc, www.alignable.com/mustang-ok/loans-with-chas., www.alignable.com/naperville-il/md-home-mortgages-nexa-mortgage-llc, www.alignable.com/orlando-fl/eliud-gautier-nmls-id-390719, www.alignable.com/pea-ridge-ar/john-s-lasater-nmls-607994, www.alignable.com/pompano-beach-fl/crosscountry-mortgage-jim-blackburn-team-nmls-1072866, www.alignable.com/san-antonio-tx/mortgages-with-margaret-nexa-nmls-2280360, www.alignable.com/seattle-wa/nexa-mortgage-llc, www.alignable.com/seattle-wa/nexa-mortgage-llc, www.alignable.com/walled-lake-mi/loansbyguy-com, www.alignable.com/warminster-pa/young-kwon-lending-group-powered-by-nexa-mortgage-llc, www.alignable.com/woodbury-mn/nexa-mortgage-llc-infinite-team-mortgage-advisor-nmls-328679, www.allenhomeloan.com/homepage, www.alliancelendinggroup.com, www.allmortgages.net, www.allsetwithisabel.com/homepage/, www.allstarhomesrealty.com/mortgage-application, www.aloanwithlove.com, www.alslending.com, www.alyssatheloanofficer.com/, www.amberbrokersloans.com, www.ambersegura.com/, www.americashomechoice.com, www.ameripoint.us, www.amfhomeloans.com/, www.amranhomeloans.com/, www.amyeddymortgageloans.com, www.amyelizabethbird.com, www.amygiuntalo.com, www.ana2homelending.com, www.andreaclosesloans.com, www.andremoser.com/, www.andrewchittendenmortgage.com, www.andrewtempleman-gonzalez.com/, www.andylugolending.com, www.AnnaUriegas.com, www.anthonygallup.com, www.antoinettebecht.themortgagecalculator.co/, www.anymortgage.co/, www.ao-loanguy.com/, www.aohomeloans.com, www.aortizloans.com/, www.applyforamortgagenow.com, www.applywithbee.com/, www.applywithiggy.com, www.applywithjoshculver.com/, www.applywithkelvin.com/, www.applywithmg3.com/, www.approvedbyamy.com/, www.approvedbycharles.com/, www.approvedwithcharles.com, www.aprilliberty.com/, www.aquinocapitalgroup.com, www.arb.mloboss.com, www.artnava.com/, www.aryan.mloboss.com/, www.asantiagoloanofficer.com, www.asaploanz.com/, www.ashleyblantonhomeloans.com/licensing/, www.ashurbenjamin.com, www.ashurbenjamin.com/23-2, www.asmfloans.com/, www.athenarogersmortgageteam.com, www.atlantamortgageshop.com/, www.aubreyhomeloans.com, www.augusthomeloans.com, www.austinzittel.com, www.autrydouglas.com/, www.autrydouglasmortgage.com/;mkortas@nexamortgage.com;602-344-9333
70005;company;Amerisave Mortgage Corporation;1168;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1168;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_1168.html;processed;amerisave-approved.com, amsv.co, apply.amerisave.com, https://amerisave.homestory.co/, https://cali-mortgage.com/, https://california-mortgage-loan.com/, https://orangecounty-mortgage-loans.com/, https://va-loans-online.com/, mortgage.amerisave.com, va.amerisave.com, www.amc.lenderdocs.com, www.amerisave.com, www.amerisave.com/advantage, www.amerisave.com/lo/akimbrell, www.amerisave.com/lo/amaxwell, www.amerisave.com/lo/apollard, www.amerisave.com/lo/arhea, www.amerisave.com/lo/asgraham, www.amerisave.com/lo/atinsley, www.amerisave.com/lo/avance, www.amerisave.com/lo/awilliams, www.amerisave.com/lo/balexander, www.amerisave.com/lo/bcollinson, www.amerisave.com/lo/bdavis, www.amerisave.com/lo/bdbaker, www.amerisave.com/lo/befox, www.amerisave.com/lo/belbathy, www.amerisave.com/lo/bfahrenholtz, www.amerisave.com/lo/bfox, www.amerisave.com/lo/bholmes, www.amerisave.com/lo/bjeffries, www.amerisave.com/lo/bkwarren, www.amerisave.com/lo/bodle, www.amerisave.com/lo/bthomas, www.amerisave.com/lo/callen, www.amerisave.com/lo/calthompson, www.amerisave.com/lo/ccrosby, www.amerisave.com/lo/cfanning, www.amerisave.com/lo/cfindlay, www.amerisave.com/lo/chaines, www.amerisave.com/lo/chaines, www.amerisave.com/lo/chaughton, www.amerisave.com/lo/chbryan, www.amerisave.com/lo/chobbs, www.amerisave.com/lo/choyt, www.amerisave.com/lo/clantz, www.amerisave.com/lo/cly, www.amerisave.com/lo/cmcewen, www.amerisave.com/lo/cnchilds, www.amerisave.com/lo/cplepel, www.amerisave.com/lo/csokolovic, www.amerisave.com/lo/daharris, www.amerisave.com/lo/damedina, www.amerisave.com/lo/dbenlice, www.amerisave.com/lo/dblack, www.amerisave.com/lo/dcastillo, www.amerisave.com/lo/dclancy, www.amerisave.com/lo/dcohen, www.amerisave.com/lo/dcrandall, www.amerisave.com/lo/dgrill, www.amerisave.com/lo/dhooper, www.amerisave.com/lo/dkadir, www.amerisave.com/lo/dlash, www.amerisave.com/lo/dlocklear, www.amerisave.com/lo/dmcandrews, www.amerisave.com/lo/dogray, www.amerisave.com/lo/dolejniczak, www.amerisave.com/lo/dpayne, www.amerisave.com/lo/drichards, www.amerisave.com/lo/dssmith, www.amerisave.com/lo/dvillanueva, www.amerisave.com/lo/dwatson, www.amerisave.com/lo/dzuver, www.amerisave.com/lo/ecaudill, www.amerisave.com/lo/echase, www.amerisave.com/lo/eroby, www.amerisave.com/lo/ewines, www.amerisave.com/lo/fben, www.amerisave.com/lo/fbrown, www.amerisave.com/lo/fwhitehouse, www.amerisave.com/lo/gbaczkowski, www.amerisave.com/lo/gbosmans, www.amerisave.com/lo/ggardner, www.amerisave.com/lo/ghamzaj, www.amerisave.com/lo/glindsey, www.amerisave.com/lo/gmassey, www.amerisave.com/lo/gverre, www.amerisave.com/lo/hbaer, www.amerisave.com/lo/hlennon, www.amerisave.com/lo/hlewman, www.amerisave.com/lo/hporter, www.amerisave.com/lo/hquinney, www.amerisave.com/lo/hsokolovic, www.amerisave.com/lo/hwindsor, www.amerisave.com/lo/ianaya, www.amerisave.com/lo/izarran, www.amerisave.com/lo/jallen, www.amerisave.com/lo/jamcmillan, www.amerisave.com/lo/jasgraham, www.amerisave.com/lo/jblevins, www.amerisave.com/lo/jcatherman, www.amerisave.com/lo/jdieudonne, www.amerisave.com/lo/jearredondo, www.amerisave.com/lo/jejordan, www.amerisave.com/lo/jesmith, www.amerisave.com/lo/jgiffin, www.amerisave.com/lo/jhart, www.amerisave.com/lo/jkollman, www.amerisave.com/lo/jmisere, www.amerisave.com/lo/jmurad, www.amerisave.com/lo/jojackson, www.amerisave.com/lo/joruzicka, www.amerisave.com/lo/jroeder, www.amerisave.com/lo/jschroerucke, www.amerisave.com/lo/jsnyder, www.amerisave.com/lo/jsoto, www.amerisave.com/lo/jsrodriguez, www.amerisave.com/lo/jstewart, www.amerisave.com/lo/jthies, www.amerisave.com/lo/jwegener, www.amerisave.com/lo/jwerner, www.amerisave.com/lo/jwiley, www.amerisave.com/lo/kbolin, www.amerisave.com/lo/kguthard, www.amerisave.com/lo/kjester, www.amerisave.com/lo/kkline, www.amerisave.com/lo/klancaster, www.amerisave.com/lo/klangham, www.amerisave.com/lo/kleone, www.amerisave.com/lo/kporch, www.amerisave.com/lo/ksturgeon, www.amerisave.com/lo/lbennett;compliance@amerisave.com;404-424-0632
70005;company;Essential Mortgage Company LLC;80850;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/80850;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_80850.html;processed;essentialmtg.com;kelly@essentialmtg.com;504-888-3858
70005;company;Standard Mortgage Corporation;44912;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/44912;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_44912.html;processed;www.standardmortgage.com, www.stanmor.com;jryoung@stanmor.com;985-605-0870
70005;company;Wells Fargo Clearing Services, LLC;2234;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2234;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_2234.html;processed;www.wellsfargoadvisors.com;chris.ragsdale@wellsfargoadvisors.com;314-875-3294
70005;company;Essential Mortgage Partners, LLC;2055513;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2055513;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_2055513.html;processed;www.essentialmtg.com;brandin@essentialmtg.com;504-888-3858
70005;company;New American Funding, LLC;6606;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/6606;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70005/COMPANY/COMPANY_6606.html;processed;newamericanfundingheloc.com, www.newamericanfunding.com;NAFHelp.Licensing@nafinc.com;800-450-2010
70031;company;Velocity LLC;2607733;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2607733;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70031/COMPANY/COMPANY_2607733.html;processed;Not provided;james@velocityinvests.com;504-723-1960
70033;company;General Pay Plan,Inc.;965213;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/965213;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70033/COMPANY/COMPANY_965213.html;processed;Not provided;gppmarks@bellsouth.net;504-482-1616
70036;company;Quintess Funding LLC;1619403;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1619403;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70036/COMPANY/COMPANY_1619403.html;processed;www.quintessfunding.com;gzumski@quintessre.com;312-778-8999
70030;company;TNT Food Services, LLC dba Frank's Supermarket;1873410;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1873410;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70030/COMPANY/COMPANY_1873410.html;processed;frankssupermarket.com;buffy@frankssupermarket.com;985-758-6160
70001;company;Airline Jewelry and Loan LLC;962134;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/962134;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70001/COMPANY/COMPANY_962134.html;processed;Not provided;gitarguy1@cox.net;504-508-6589
70001;company;Attorney Lending Group LLC;1619900;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1619900;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/louisiana/70001/COMPANY/COMPANY_1619900.html;processed;Not provided;info@attorneylendinggroup.com;(504) 723-2887
